0,9791.2,5993.3,5538.9,2586.4,1860,1476.8
1,9781.8,5820.4,5867.3,2632.6,1718.4,1319.9
2,9772.2,5773.7,5421.9,2515.3,1366.5,1312
3,9757.6,5858,5695.2,2412.8,1234,929.1
4,9747.5,5608.7,5701.7,2296.6,968.1,835.4
5,9732.8,5600.7,5664,2304,1413.6,1155.9
6,9726.8,5757.5,5672.3,2233.8,1405.9,1280.7
7,9713.5,5962.6,5562.6,2148.3,1413.8,1124.5
8,9718.1,5884.2,5290.5,2085.4,1406,1234.1
9,9687.5,5711.7,4898.4,1999.9,1257.5,1178.9
10,9691.1,5695.8,4563,1960.7,1225.7,1061.6
